mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	16	47	47	4.0	1/2	1/2	3/4	2	1		I}		E	I		I		I						}	M	0	0	0, 4, 1		0	0
17	17	48	48	0.0	0	0	3/4	2	1		{		E	I										{		0	0				
18	18	51	51	1.0	0	0	3/4	2	1		V43(4)		E	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
18	18	52	52	2.0	1/4	1/4	3/4	2	1		V43		E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
19	19	54	54	3.0	0	0	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
20	20	57	57	1.0	0	0	3/4	2	1		V2(6)		E	I		V2(6)		V		2	6				Mm7	0	0	-1, 1, 5, 4		1	-1
20	20	58	58	2.0	1/4	1/4	3/4	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
21	21	60	60	3.0	0	0	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
22	22	63	63	0.5	0	0	3/4	2	1		V43(4)		E	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
22	22	127/2	127/2	1.5	1/8	1/8	3/4	2	1		V43		E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	22	65	65	1.0	1/2	1/2	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
23	23	66	66	0.5	0	0	3/4	2	1		I(4)		E	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
23	23	133/2	133/2	0.5	1/8	1/8	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
23	23	67	67	0.5	1/4	1/4	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
23	23	135/2	135/2	0.5	3/8	3/8	3/4	2	1		v6		E	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
23	23	68	68	0.5	1/2	1/2	3/4	2	1		viio6/V		E	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
23	23	137/2	137/2	2.5	5/8	5/8	3/4	2	1		V7/V		E	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
24	24		71		1/2	1/2	3/4	2	1	1	V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
24	24		287/4		11/16	11/16	3/4	2	1	1	V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
25	24	71	74	0.5	1/2	1/2	3/4	2	1	2	V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
25	24	143/2	149/2	0.5	5/8	5/8	3/4	2	1	2	vi7		E	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
26	25	72	75	2.0	0	0	3/4	2	1		V6{		E	I		V6		V		6				{	M	0	0	5, 2, 1		1	5
26	25	74	77	0.75	1/2	1/2	3/4	2	1		V6(#7)/ii		E	I		V6(#7)/ii		V		6	#7	ii			M	0	0	7, 4, 8		3	7
26	25	299/4	311/4	0.25	11/16	11/16	3/4	2	1		V6/ii		E	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
27	26	75	78	2.0	0	0	3/4	2	1		ii		E	I		ii		ii							m	0	0	2, -1, 3		2	2
27	26	77	80	0.75	1/2	1/2	3/4	2	1		V6(#7)		E	I		V6(#7)		V		6	#7				M	0	0	5, 2, 6		1	5
27	26	311/4	323/4	0.25	11/16	11/16	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
28	27	78	81	2.0	0	0	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
28	27	80	83	1.0	1/2	1/2	3/4	2	1		IV6		E	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
29	28	81	84	0.5	0	0	3/4	2	1		V6(112)	V7(9)/iii	E	I		V6(112)		V		6	112				M	0	0	5, 2, 3	0	1	5
29	28	163/2	169/2	1.0	1/8	1/8	3/4	2	1		V6	V(64)/iii	E	I		V6		V		6					M	0	0	5, 2, 1		1	5
29	28	165/2	171/2	0.5	3/8	3/8	3/4	2	1		V7/iii		E	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
29	28	83	86	0.5	1/2	1/2	3/4	2	1		i/iii|PAC}		E	I		i/iii		i				iii	PAC	}	m	0	0	4, 1, 5		4	4
29	28	167/2	173/2	2.5	5/8	5/8	3/4	2	1		ii{		E	I		ii		ii						{	m	0	0	2, -1, 3		2	2
30	29	86	89	1.0	1/2	1/2	3/4	2	1		IV6		E	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
31	30	87	90	1.75	0	0	3/4	2	1		V65(#7)		E	I		V65(#7)		V		65	#7				Mm7	0	0	5, 2, -1, 6		1	5
31	30	355/4	367/4	0.25	7/16	7/16	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
31	30	89	92	0.75	1/2	1/2	3/4	2	1		I(11)		E	I		I(11)		I			11				M	0	0	0, 4, 1	-1	0	0
31	30	359/4	371/4	0.25	11/16	11/16	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
32	31	90	93	2.0	0	0	3/4	2	1		V(64)		E	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
32	31	92	95	1.0	1/2	1/2	3/4	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	32		96		0	0	3/4	2	1	1	I(4)|IAC		E	I		I(4)		I			4		IAC		M	0	0	0, -1, 1		0	0
33	32		193/2		1/8	1/8	3/4	2	1	1	I(#4)		E	I		I(#4)		I			#4				M	0	0	0, 4, 6		0	0
33	32		97		1/4	1/4	3/4	2	1	1	I(974)		E	I		I(974)		I			974				M	0	0	0, -1, 1	2, 5	0	0
33	32		98		1/2	1/2	3/4	2	1	1	I}		E	I		I		I						}	M	0	0	0, 4, 1		0	0
33	32		197/2		5/8	5/8	3/4	2	1	1	V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
34	32		99	0.0	0	0	3/4	2	1	1	{		E	I										{		0	0				
34	32		101		1/2	1/2	3/4	2	1	1	V6(#7)/ii		E	I		V6(#7)/ii		V		6	#7	ii			M	0	0	7, 4, 8		3	7
34	32		407/4		11/16	11/16	3/4	2	1	1	V6/ii		E	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
35	32	93	102	0.5	0	0	3/4	2	1	2	I(4)|IAC		E	I		I(4)		I			4		IAC		M	0	0	0, -1, 1		0	0
35	32	187/2	205/2	0.5	1/8	1/8	3/4	2	1	2	I(#4)		E	I		I(#4)		I			#4				M	0	0	0, 4, 6		0	0
35	32	94	103	1.0	1/4	1/4	3/4	2	1	2	I(974)		E	I		I(974)		I			974				M	0	0	0, -1, 1	2, 5	0	0
35	32	95	104	2.0	1/2	1/2	3/4	2	1	2	I}		E	I		I		I						}	M	0	0	0, 4, 1		0	0
36	33	96	105	0.0	0	0	3/4	2	1		{		E	I										{		0	0				
36	33	97	106	1.0	1/4	1/4	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	33	98	107	1.0	1/2	1/2	3/4	2	1		ii6		E	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
37	34	99	108	1.0	0	0	3/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
37	34	100	109	1.0	1/4	1/4	3/4	2	1		vi7		E	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
37	34	101	110	1.0	1/2	1/2	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
38	35	102	111	1.0	0	0	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
38	35	103	112	1.0	1/4	1/4	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
38	35	104	113	1.0	1/2	1/2	3/4	2	1		V6/V		E	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
39	36	105	114	1.0	0	0	3/4	2	1		V(64)/V		E	I		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
39	36	106	115	1.0	1/4	1/4	3/4	2	1		V7/V		E	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
39	36	107	116	0.75	1/2	1/2	3/4	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
39	36	431/4	467/4	0.25	11/16	11/16	3/4	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	37	108	117	1.0	0	0	3/4	2	1		I6{		E	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
40	37	109	118	1.0	1/4	1/4	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
40	37	110	119	1.5	1/2	1/2	3/4	2	1		V65/V		E	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
41	38	223/2	241/2	0.5	1/8	1/8	3/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
41	38	112	121	1.0	1/4	1/4	3/4	2	1		vi		E	I		vi		vi							m	0	0	3, 0, 4		3	3
41	38	113	122	1.0	1/2	1/2	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	39	114	123	1.0	0	0	3/4	2	1		viio43/IV		E	I		viio43/IV		vii	o	43		IV			o7	0	0	-2, -5, 4, 1		4	-2
42	39	115	124	1.0	1/4	1/4	3/4	2	1		IV6		E	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
42	39	116	125	1.5	1/2	1/2	3/4	2	1		V7/bII	Ger6	E	I		V7/bII		V		7		bII			Mm7	0	0	-4, 0, -3, -6		-4	-4
43	40	235/2	253/2	0.5	1/8	1/8	3/4	2	1		V(64)/bII		E	I		V(64)/bII		V			64	bII			M	0	0	-4, -5, -1		-4	-4
43	40	118	127	1.0	1/4	1/4	3/4	2	1		V7/bII	Ger6	E	I		V7/bII		V		7		bII			Mm7	0	0	-4, 0, -3, -6		-4	-4
43	40	119	128	1.0	1/2	1/2	3/4	2	1		V[V|HC}		E	I	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
44	41	120	129	3.0	0	0	3/4	2	1		I{		E	I	V	I		I						{	M	0	0	0, 4, 1		0	0
45	42	123	132	2.0	0	0	3/4	2	1		V7(4)		E	I	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
45	42	125	134	1.0	1/2	1/2	3/4	2	1		V7		E	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	43	126	135	2.0	0	0	3/4	2	1		I6(2)		E	I	V	I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
46	43	128	137	1.0	1/2	1/2	3/4	2	1		I6		E	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
47	44	129	138	2.0	0	0	3/4	2	1		V7(96)		E	I	V	V7(96)		V		7	96				Mm7	0	0	1, 5, 4, -1	3	1	1
47	44	131	140	1.0	1/2	1/2	3/4	2	1		V7		E	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	45	132	141	3.0	0	0	3/4	2	1		I6		E	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
49	46	135	144	3.0	0	0	3/4	2	1		V7		E	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	47	138	147	2.0	0	0	3/4	2	1		I6]		E	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
50	47	140	149	1.0	1/2	1/2	3/4	2	1		viio65/V		E	I		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
51	48	141	150	2.5	0	0	3/4	2	1		Ger6		E	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
51	48	287/2	305/2	0.5	5/8	5/8	3/4	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
52	49	144	153	2.0	0	0	3/4	2	1		V6{		E	I		V6		V		6				{	M	0	0	5, 2, 1		1	5
52	49	146	155	1.0	1/2	1/2	3/4	2	1		V65/ii		E	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
53	50	147	156	1.0	0	0	3/4	2	1		ii		E	I		ii		ii							m	0	0	2, -1, 3		2	2
53	50	148	157	1.0	1/4	1/4	3/4	2	1		viio43/V		E	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
53	50	149	158	0.5	1/2	1/2	3/4	2	1		iv6		E	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
53	50	299/2	317/2	0.5	5/8	5/8	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
54	51	150	159	1.0	0	0	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
54	51	151	160	1.0	1/4	1/4	3/4	2	1		V(64)/iii		E	I		V(64)/iii		V			64	iii			M	0	0	5, 4, 1		5	5
54	51	152	161	1.0	1/2	1/2	3/4	2	1		viio7/V/iii		E	I		viio7/V/iii		vii	o	7		V/iii			o7	0	0	10, 7, 4, 1		10	10
55	52	153	162	1.0	0	0	3/4	2	1		V(64)/iii		E	I		V(64)/iii		V			64	iii			M	0	0	5, 4, 1		5	5
55	52	154	163	0.5	1/4	1/4	3/4	2	1		iv6/iii	VI/iii	E	I		iv6/iii		iv		6		iii			m	0	0	0, 4, 3		3	0
55	52	309/2	327/2	0.5	3/8	3/8	3/4	2	1		V/iii		E	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
55	52	155	164	0.5	1/2	1/2	3/4	2	1		i(9#7)/iii|IAC		E	I		i(9#7)/iii		i			9#7	iii	IAC		m	0	0	4, 1, 5	6, 9	4	4
55	52	311/2	329/2	0.25	5/8	5/8	3/4	2	1		i/iii}		E	I		i/iii		i				iii		}	m	0	0	4, 1, 5		4	4
55	52	623/4	659/4	1.25	11/16	11/16	3/4	2	1		ii{		E	I		ii		ii						{	m	0	0	2, -1, 3		2	2
56	53	157	166	2.0	1/4	1/4	3/4	2	1		ii64		E	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
57	54	159	168	0.5	0	0	3/4	2	1		V/V		E	I		V/V		V				V			M	0	0	2, 6, 3		2	2
57	54	319/2	337/2	0.5	1/8	1/8	3/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
57	54	160	169	1.0	1/4	1/4	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
57	54	161	170	0.5	1/2	1/2	3/4	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	54	323/2	341/2	0.5	5/8	5/8	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
58	55	162	171	1.0	0	0	3/4	2	1		V(64)		E	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
58	55	163	172	0.5	1/4	1/4	3/4	2	1		vi(#7)		E	I		vi(#7)		vi			#7				m	0	0	3, 0, 4	8	3	3
58	55	327/2	345/2	0.5	3/8	3/8	3/4	2	1		vi		E	I		vi		vi							m	0	0	3, 0, 4		3	3
58	55	164	173	0.5	1/2	1/2	3/4	2	1		#viio7/vii		E	I		#viio7/vii		#vii	o	7		vii			o7	0	0	10, 7, 4, 1		10	10
58	55	329/2	347/2	0.5	5/8	5/8	3/4	2	1		viio		E	I		viio		vii	o						o	0	0	5, 2, -1		5	5
59	56	165	174	0.5	0	0	3/4	2	1		viio(2)		E	I		viio(2)		vii	o		2				o	0	0	0, 2, -1		5	0
59	56	331/2	349/2	0.5	1/8	1/8	3/4	2	1		viio		E	I		viio		vii	o						o	0	0	5, 2, -1		5	5
59	56	166	175	0.5	1/4	1/4	3/4	2	1		viio(2)		E	I		viio(2)		vii	o		2				o	0	0	0, 2, -1		5	0
59	56	333/2	351/2	0.5	3/8	3/8	3/4	2	1		viio		E	I		viio		vii	o						o	0	0	5, 2, -1		5	5
59	56	167	176	0.5	1/2	1/2	3/4	2	1		viio(2)		E	I		viio(2)		vii	o		2				o	0	0	0, 2, -1		5	0
59	56	335/2	353/2	3.5	5/8	5/8	3/4	2	1		iio64/ii		E	I		iio64/ii		ii	o	64		ii			o	0	0	-2, 4, 1		4	-2
61	58	171	180	1.0	0	0	3/4	2	1		V7(9)/ii		E	I		V7(9)/ii		V		7	9	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
61	58	172	181	1.0	1/4	1/4	3/4	2	1		V/ii		E	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
61	58	173	182	1.0	1/2	1/2	3/4	2	1		V7/ii		E	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
62	59	174	183	1.0	0	0	3/4	2	1		i64(9)/ii		E	I		i64(9)/ii		i		64	9	ii			m	0	0	3, 2, -1	4	2	3
62	59	175	184	1.0	1/4	1/4	3/4	2	1		ii64		E	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
62	59	176	185	1.0	1/2	1/2	3/4	2	1		IV6		E	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
63	60	177	186	1.0	0	0	3/4	2	1		I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
63	60	178	187	0.5	1/4	1/4	3/4	2	1		#viio65/iii		E	I		#viio65/iii		#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
63	60	357/2	375/2	0.5	3/8	3/8	3/4	2	1		V64/iii		E	I		V64/iii		V		64		iii			M	0	0	6, 5, 9		5	6
63	60	179	188	0.5	1/2	1/2	3/4	2	1		i/iii|IAC}		E	I		i/iii		i				iii	IAC	}	m	0	0	4, 1, 5		4	4
63	60	359/2	377/2	0.5	5/8	5/8	3/4	2	1		I6{		E	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
64	61	180	189	3.0	0	0	3/4	2	1		ii7		E	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
65	62	183	192	2.5	0	0	3/4	2	1		V43		E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
65	62	371/2	389/2	0.5	5/8	5/8	3/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
66	63	186	195	0.5	0	0	3/4	2	1		vi(4)		E	I		vi(4)		vi			4				m	0	0	3, 2, 4		3	3
66	63	373/2	391/2	0.5	1/8	1/8	3/4	2	1		vi		E	I		vi		vi							m	0	0	3, 0, 4		3	3
66	63	187	196	1.0	1/4	1/4	3/4	2	1		V(64)		E	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
66	63	188	197	0.5	1/2	1/2	3/4	2	1		#viio43/ii		E	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
66	63	377/2	395/2	0.5	5/8	5/8	3/4	2	1		viio2		E	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
67	64	189	198	0.5	0	0	3/4	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	64	379/2	397/2	0.5	1/8	1/8	3/4	2	1		viio2		E	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
67	64	190	199	0.5	1/4	1/4	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
67	64	381/2	399/2	0.5	3/8	3/8	3/4	2	1		viio2		E	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
67	64	191	200	0.5	1/2	1/2	3/4	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	64	383/2	401/2	0.5	5/8	5/8	3/4	2	1		I|IAC}		E	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
68	65	192	201	1.0	0	0	2/4	2	1		I6{		E	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
68	65	193	202	1.0	1/4	1/4	2/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
69	66	194	203	1.0	0	0	2/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
69	66	195	204	1.0	1/4	1/4	2/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
70	67	196	205	1.0	0	0	2/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
70	67	197	206	1.0	1/4	1/4	2/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
71	68	198	207	1.0	0	0	2/4	2	1		viio6/V		E	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
71	68	199	208	1.0	1/4	1/4	2/4	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
72	69	200	209	1.0	0	0	2/4	2	1		I{		E	I		I		I						{	M	0	0	0, 4, 1		0	0
72	69	201	210	1.0	1/4	1/4	2/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
