mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
100	98	194	2.0	0	0	2/4	2	1		viio7/V	f	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
101	99	196	3.0	0	0	2/4	2	1		V|HC}	f	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
102	100	198	0.0	0	0	2/4	2	1		{	f	i									{		1	1				
102	100	199	1.0	1/4	1/4	2/4	2	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
103	101	200	1.0	0	0	2/4	2	1		V64	f	i		V64	V		64					M	1	1	2, 1, 5		1	2
103	101	201	1.0	1/4	1/4	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
104	102	202	1.0	0	0	2/4	2	1		V(64)/V	f	i		V(64)/V	V			64	V			M	1	1	2, 1, 5		2	2
104	102	203	1.0	1/4	1/4	2/4	2	1		V/V	f	i		V/V	V				V			M	1	1	2, 6, 3		2	2
105	103	204	2.0	0	0	2/4	2	1		V|HC}	f	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
106	104	206	1.0	0	0	2/4	2	1		i{	f	i		i	i						{	m	1	1	0, -3, 1		0	0
106	104	207	1.0	1/4	1/4	2/4	2	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
107	105	208	1.0	0	0	2/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
107	105	209	1.0	1/4	1/4	2/4	2	1		#viio43	f	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
108	106	210	2.0	0	0	2/4	2	1		viio7/V	f	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
109	107	212	3.0	0	0	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
110	108	215	1.0	1/4	1/4	2/4	2	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
111	109	216	1.0	0	0	2/4	2	1		V64	f	i		V64	V		64					M	1	1	2, 1, 5		1	2
111	109	217	1.0	1/4	1/4	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
112	110	218	1.0	0	0	2/4	2	1		V(64)/V	f	i		V(64)/V	V			64	V			M	1	1	2, 1, 5		2	2
112	110	219	1.0	1/4	1/4	2/4	2	1		V/V	f	i		V/V	V				V			M	1	1	2, 6, 3		2	2
113	111	220	3.0	0	0	2/4	2	1		V|HC}	f	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
114	112	222	0.0	0	0	2/4	2	1		{	f	i									{		1	1				
114	112	223	1.0	1/4	1/4	2/4	2	1		V6/V	f	i		V6/V	V		6		V			M	1	1	6, 3, 2		2	6
115	113	224	1.0	0	0	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
115	113	225	2.0	1/4	1/4	2/4	2	1		V(6)	f	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
116	114	227	2.0	1/4	1/4	2/4	2	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
117	115	229	2.0	1/4	1/4	2/4	2	1		III.V65/V	f	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
118	116	231	2.0	1/4	1/4	2/4	2	1		V	f	III		V	V							M	1	0	1, 5, 2		1	1
119	117	233	1.0	1/4	1/4	2/4	2	1		I	f	III		I	I							M	1	0	0, 4, 1		0	0
120	118	234	1.0	0	0	2/4	2	1		ii6	f	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
120	118	235	1.0	1/4	1/4	2/4	2	1		V7	f	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
121	119	236	4.0	0	0	2/4	2	1		I|PAC}	f	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
122	120	238	0.0	0	0	2/4	2	1		{	f	III									{		1	0				
123	121	240	1.0	0	0	2/4	2	1		viio6	f	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
123	121	241	1.0	1/4	1/4	2/4	2	1		V43	f	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
124	122	242	2.0	0	0	2/4	2	1		I	f	III		I	I							M	1	0	0, 4, 1		0	0
125	123	244	1.0	0	0	2/4	2	1		viio6	f	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
125	123	245	1.0	1/4	1/4	2/4	2	1		V43	f	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
126	124	246	1.0	0	0	2/4	2	1		I6	f	III		I6	I		6					M	1	0	4, 1, 0		0	4
126	124	247	1.0	1/4	1/4	2/4	2	1		I	f	III		I	I							M	1	0	0, 4, 1		0	0
127	125	248	1.0	0	0	2/4	2	1		viio6	f	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
127	125	249	1.0	1/4	1/4	2/4	2	1		I6	f	III		I6	I		6					M	1	0	4, 1, 0		0	4
128	126	250	1.0	0	0	2/4	2	1		viio64	f	III		viio64	vii	o	64					o	1	0	-1, 5, 2		5	-1
128	126	251	1.0	1/4	1/4	2/4	2	1		vii%7/V	f	III		vii%7/V	vii	%	7		V			%7	1	0	6, 3, 0, 4		6	6
129	127	252	1.0	0	0	2/4	2	1		V	f	III		V	V							M	1	0	1, 5, 2		1	1
129	127	253	1.0	1/4	1/4	2/4	2	1		i.V6|HC}	f	i		V6	V		6			HC	}	M	1	1	5, 2, 1		1	5
130	128	254	2.0	0	0	2/4	2	1		i{	f	i		i	i						{	m	1	1	0, -3, 1		0	0
131	129	256	1.0	0	0	2/4	2	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
131	129	257	1.0	1/4	1/4	2/4	2	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
132	130	258	2.0	0	0	2/4	2	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
133	131	260	1.0	0	0	2/4	2	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
133	131	261	1.0	1/4	1/4	2/4	2	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
134	132	262	1.0	0	0	2/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
134	132	263	1.0	1/4	1/4	2/4	2	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
135	133	264	1.0	0	0	2/4	2	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
135	133	265	1.0	1/4	1/4	2/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
136	134	266	1.0	0	0	2/4	2	1		#viio64	f	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
136	134	267	1.0	1/4	1/4	2/4	2	1		viio7/V	f	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
137	135	268	2.0	0	0	2/4	2	1		V|HC}	f	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
138	136	270	2.0	0	0	2/4	2	1		i6{	f	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
139	137	272	2.0	0	0	2/4	2	1		ii	f	i		ii	ii							m	1	1	2, -1, 3		2	2
140	138	274	1.0	0	0	2/4	2	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
140	138	275	1.0	1/4	1/4	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
141	139	276	1.0	0	0	2/4	2	1		VI|EC	f	i		VI	VI					EC		M	1	1	-4, 0, -3		-4	-4
141	139	277	5.0	1/4	1/4	2/4	2	1		ii%65	f	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
144	142	282	1.0	0	0	2/4	2	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
144	142	283	1.0	1/4	1/4	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
145	143			0	0	2/4	2	1	1	i|PAC}	f	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
145	143			1/4	1/4	2/4	2	1	1	V{	f	i		V	V						{	M	1	1	1, 5, 2		1	1
146	143			1/4	1/4	2/4	2	1	1	V6/V	f	i		V6/V	V		6		V			M	1	1	6, 3, 2		2	6
147	143	284	6.0	0	0	2/4	2	1	2	i|PAC}	f	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
148	144	286	0.0	0	0	2/4	2	1		{	f	i									{		1	1				
150	146	290	4.0	0	0	2/4	2	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
152	148	294	4.0	0	0	2/4	2	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
154	150	298	4.0	0	0	2/4	2	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
156	152	302	4.0	0	0	2/4	2	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
158	154	306	2.0	0	0	2/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
159	155	308	8.0	0	0	2/4	2	1		I|IAC}	f	i		I	I					IAC	}	M	1	1	0, 4, 1		0	0
