mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/16	3/8	2	1	d.V{					d	i		V		V						{	M	1	1	3, 7, 4		3	3	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
2	1	0	0	3/8	2	1	i					d	i		i		i							m	1	1	2, -1, 3		2	2	2	31	0.06060606060606061	0.125	2.6875	0.044444444444444446
5	4	0	0	3/8	2	1	V					d	i		V		V							M	1	1	3, 7, 4		3	3	0	8	0.0	0.0	0.6875	0.0
5	4	1/4	1/4	3/8	2	1	V7					d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
6	5	0	0	3/8	2	1	V					d	i		V		V							M	1	1	3, 7, 4		3	3	0	8	0.0	0.0	0.6875	0.0
6	5	1/4	1/4	3/8	2	1	V7					d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
7	6	0	0	3/8	2	1	V					d	i		V		V							M	1	1	3, 7, 4		3	3	0	8	0.0	0.0	0.6875	0.0
7	6	1/4	1/4	3/8	2	1	V7					d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
8	7	0	0	3/8	2	1	V					d	i		V		V							M	1	1	3, 7, 4		3	3	0	8	0.0	0.0	0.6875	0.0
8	7	1/4	1/4	3/8	2	1	V7					d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.25	0.0
9	8	0	0	3/8	2	1	i					d	i		i		i							m	1	1	2, -1, 3		2	2	0	11	0.0	0.0	0.9375	0.0
10	9	0	0	3/8	2	1	iv					d	i		iv		iv							m	1	1	1, -2, 2		1	1	0	9	0.0	0.0	1.3125	0.0
11	10	0	0	3/8	2	1	bII					d	i		bII		bII							M	1	1	-3, 1, -2		-3	-3	0	9	0.0	0.0	1.3125	0.0
12	11	0	0	3/8	2	1	V6					d	i		V6		V		6					M	1	1	7, 4, 3		3	7	0	9	0.0	0.0	1.3125	0.0
13	12	0	0	3/8	2	1	i					d	i		i		i							m	1	1	2, -1, 3		2	2	0	9	0.0	0.0	1.3125	0.0
14	13	0	0	3/8	2	1	V(64)					d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	0	9	0.0	0.0	1.3125	0.0
