mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	4.0		0	0	4/4	2	1	1		1	1		0	48	C3	3	7
1	1	0	4.0		0	0	4/4	2	1	1		1	1		1	55	G3	3	7
1	1	0	2.0		0	0	4/4	1	1	1/2		1/2	1		0	60	C4	4	0
1	1	0	2.0		0	0	4/4	1	1	1/2		1/2	1		4	64	E4	4	0
1	1	2	0.25		1/2	1/2	4/4	1	1	1/16		1/16	1		5	59	B3	3	1
1	1	2	0.25		1/2	1/2	4/4	1	1	1/16		1/16	1		2	62	D4	4	1
1	1	9/4	0.25		9/16	9/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	2
1	1	9/4	0.25		9/16	9/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	2
1	1	5/2	0.25		5/8	5/8	4/4	1	1	1/16		1/16	1		5	59	B3	3	3
1	1	5/2	0.25		5/8	5/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	3
1	1	11/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	4
1	1	11/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	4
1	1	3	0.5		3/4	3/4	4/4	1	1	1/8		1/8	1		2	62	D4	4	5
1	1	3	0.5		3/4	3/4	4/4	1	1	1/8		1/8	1		-1	65	F4	4	5
1	1	7/2	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		0	60	C4	4	6
1	1	7/2	0.5		7/8	7/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	6
2	2	4	1.0		0	0	4/4	2	1	1/4		1/4	1		1	43	G2	2	10
2	2	4	1.0		0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	10
2	2	4	1.0		0	0	4/4	1	1	1/4		1/4	1		5	59	B3	3	8
2	2	4	1.0		0	0	4/4	1	1	1/4		1/4	1		2	62	D4	4	8
2	2	5	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	11
2	2	5	1.0		1/4	1/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	11
2	2	5	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1		5	59	B3	3	9
2	2	5	1.0		1/4	1/4	4/4	1	1	1/4		1/4	1		1	67	G4	4	9
3	3	8	4.0		0	0	4/4	2	1	1		1	1		1	43	G2	2	19
3	3	8	4.0		0	0	4/4	2	1	1		1	1		5	59	B3	3	19
3	3	8	2.0		0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	12
3	3	8	2.0		0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	12
3	3	10	0.25		1/2	1/2	4/4	1	1	1/16		1/16	1		7	61	C#4	4	13
3	3	10	0.25		1/2	1/2	4/4	1	1	1/16		1/16	1		4	64	E4	4	13
3	3	41/4	0.25		9/16	9/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	14
3	3	41/4	0.25		9/16	9/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	14
3	3	21/2	0.25		5/8	5/8	4/4	1	1	1/16		1/16	1		7	61	C#4	4	15
3	3	21/2	0.25		5/8	5/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	15
3	3	43/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	16
3	3	43/4	0.25		11/16	11/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	16
