mc	mn	keysig	timesig	act_dur	offset	repeats	volta	barline	numbering_offset	dont_count	next
187	187	-4	2/4	1/2	0						188
188	188	-4	2/4	1/2	0						189
189	189	-4	2/4	1/2	0						190
190	190	-4	2/4	1/2	0						191
191	191	-4	2/4	1/2	0						192
192	192	-4	2/4	1/2	0						193
193	193	-4	2/4	1/2	0						194
194	194	-4	2/4	1/2	0						195
195	195	-4	2/4	1/2	0						196
196	196	-4	2/4	1/2	0						197
197	197	-4	2/4	1/2	0						198
198	198	-4	2/4	1/2	0						199
199	199	-4	2/4	1/2	0						200
200	200	-4	2/4	1/2	0						201
201	201	-4	2/4	1/2	0						202
202	202	-4	2/4	1/2	0						203
203	203	-4	2/4	1/2	0						204
204	204	-4	2/4	1/2	0						205
205	205	-4	2/4	1/2	0						206
206	206	-4	2/4	1/2	0						207
207	207	-4	2/4	1/2	0						208
208	208	-4	2/4	1/2	0						209
209	209	-4	2/4	1/2	0						210
210	210	-4	2/4	1/2	0						211
211	211	-4	2/4	1/2	0						212
212	212	-4	2/4	1/2	0						213
213	213	-4	2/4	1/2	0						214
214	214	-4	2/4	1/2	0						215
215	215	-4	2/4	1/2	0						216
216	216	-4	2/4	1/2	0						217
217	217	-4	2/4	1/2	0						218
218	218	-4	2/4	1/2	0						219
219	219	-4	2/4	1/2	0						220
220	220	-4	2/4	1/2	0						221
221	221	-4	2/4	1/2	0						222
222	222	-4	2/4	1/2	0						223
223	223	-4	2/4	1/2	0						224
224	224	-4	2/4	1/2	0						225
225	225	-4	2/4	1/2	0						226
226	226	-4	2/4	1/2	0						227
227	227	-4	2/4	1/2	0						228
228	228	-4	2/4	1/2	0						229
229	229	-4	2/4	1/2	0						230
230	230	-4	2/4	1/2	0						231
231	231	-4	2/4	1/2	0						232
232	232	-4	2/4	1/2	0						233
233	233	-4	2/4	1/2	0						234
234	234	-4	2/4	1/2	0						235
235	235	-4	2/4	1/2	0						236
236	236	-4	2/4	1/2	0						237
237	237	-4	2/4	1/2	0						238
238	238	-4	2/4	1/2	0						239
239	239	-4	2/4	1/2	0						240
240	240	-4	2/4	1/2	0						241
241	241	-4	2/4	1/2	0						242
242	242	-4	2/4	1/2	0						243
243	243	-4	2/4	1/2	0						244
244	244	-4	2/4	1/2	0						245
245	245	-4	2/4	1/2	0						246
246	246	-4	2/4	1/2	0						247
247	247	-4	2/4	1/2	0						248
248	248	-4	2/4	1/2	0						249
249	249	-4	2/4	1/2	0						250
250	250	-4	2/4	1/2	0						251
251	251	-4	2/4	1/2	0						252
252	252	-4	2/4	1/2	0						253
253	253	-4	2/4	1/2	0						254
254	254	-4	2/4	1/2	0						255
255	255	-4	2/4	1/2	0						256
256	256	-4	2/4	1/2	0						257
257	257	-4	2/4	1/2	0						258
258	258	-4	2/4	1/2	0						259
259	259	-4	2/4	1/2	0						260
260	260	-4	2/4	1/2	0						261
261	261	-4	2/4	1/2	0						262
262	262	-4	2/4	1/2	0						263
263	263	-4	2/4	1/2	0						264
264	264	-4	2/4	1/2	0						265
265	265	-4	2/4	1/2	0						266
266	266	-4	2/4	1/2	0						267
267	267	-4	2/4	1/2	0						268
268	268	-4	2/4	1/2	0						269
269	269	-4	2/4	1/2	0						270
270	270	-4	2/4	1/2	0						271
271	271	-4	2/4	1/2	0						272
272	272	-4	2/4	1/2	0						273
273	273	-4	2/4	1/2	0						274
274	274	-4	2/4	1/2	0						275
275	275	-4	2/4	1/2	0						276
276	276	-4	2/4	1/2	0						277
277	277	-4	2/4	1/2	0						278
278	278	-4	2/4	1/2	0						279
279	279	-4	2/4	1/2	0						280
280	280	-4	2/4	1/2	0						281
281	281	-4	2/4	1/2	0						282
282	282	-4	2/4	1/2	0						283
283	283	-4	2/4	1/2	0						284
284	284	-4	2/4	1/2	0						285
285	285	-4	2/4	1/2	0						286
286	286	-4	2/4	1/2	0						287
287	287	-4	2/4	1/2	0						288
288	288	-4	2/4	1/2	0						289
289	289	-4	2/4	1/2	0						290
290	290	-4	2/4	1/2	0						291
291	291	-4	2/4	1/2	0						292
292	292	-4	2/4	1/2	0						293
293	293	-4	2/4	1/2	0						294
294	294	-4	2/4	1/2	0						295
295	295	-4	2/4	1/2	0						296
296	296	-4	2/4	1/2	0						297
297	297	-4	2/4	1/2	0						298
298	298	-4	2/4	1/2	0						299
299	299	-4	2/4	1/2	0						300
300	299	-4	2/4	1/2	0		1			1	301
301	299	-4	2/4	1/2	0		1			1	302
302	299	-4	2/4	1/2	0		1			1	303
303	299	-4	2/4	1/2	0		1			1	304
304	299	-4	2/4	1/2	0		1			1	305
305	299	-4	2/4	1/2	0		1			1	306
306	299	-4	2/4	1/2	0		1			1	307
307	299	-4	2/4	1/2	0	endRepeat	1			1	308
308	300	-4	2/4	1/2	0						309
309	301	-4	2/4	1/2	0						310
310	302	-4	2/4	1/2	0						311
311	303	-4	2/4	1/2	0						312
312	304	-4	2/4	1/2	0						313
313	305	-4	2/4	1/2	0						314
314	306	-4	2/4	1/2	0						315
315	307	-4	2/4	1/2	0						316
316	308	-4	2/4	1/2	0	startRepeat					317
317	309	-4	2/4	1/2	0						318
318	310	-4	2/4	1/2	0						319
319	311	-4	2/4	1/2	0						320
320	312	-4	2/4	1/2	0						321
321	313	-4	2/4	1/2	0						322
322	314	-4	2/4	1/2	0						323, 324
323	314	-4	2/4	1/2	0	endRepeat	1			1	316
324	315	-4	2/4	1/2	0		2				325
325	316	-4	2/4	1/2	0	startRepeat					326
326	317	-4	2/4	1/2	0						327
327	318	-4	2/4	1/2	0						328
328	319	-4	2/4	1/2	0						329
329	320	-4	2/4	1/2	0						330
330	321	-4	2/4	1/2	0						331
331	322	-4	2/4	1/2	0						332
332	323	-4	2/4	1/2	0						333
333	324	-4	2/4	1/2	0						334, 335
334	324	-4	2/4	1/2	0	endRepeat	1			1	300
335	325	-4	2/4	1/2	0		2				336
336	326	-4	2/4	1/2	0						337
337	327	-4	2/4	1/2	0						338
338	328	-4	2/4	1/2	0						339
339	329	-4	2/4	1/2	0						340
340	330	-4	2/4	1/2	0						341
341	331	-4	2/4	1/2	0						342
342	332	-4	2/4	1/2	0						343
343	333	-4	2/4	1/2	0						344
344	334	-4	2/4	1/2	0						345
345	335	-4	2/4	1/2	0						346
346	336	-4	2/4	1/2	0						347
347	337	-4	2/4	1/2	0						348
348	338	-4	2/4	1/2	0						349
349	339	-4	2/4	1/2	0						350
350	340	-4	2/4	1/2	0						351
351	341	-4	2/4	1/2	0						352
352	342	-4	2/4	1/2	0						353
353	343	-4	2/4	1/2	0						354
354	344	-4	2/4	1/2	0						355
355	345	-4	2/4	1/2	0						356
356	346	-4	2/4	1/2	0						357
357	347	-4	2/4	1/2	0						358
358	348	-4	2/4	1/2	0						359
359	349	-4	2/4	1/2	0						360
360	350	-4	2/4	1/2	0						361
361	351	-4	2/4	1/2	0						362
362	352	-4	2/4	1/2	0						363
363	353	-4	2/4	1/2	0						364
364	354	-4	2/4	1/2	0						365
365	355	-4	2/4	1/2	0						366
366	356	-4	2/4	1/2	0						367
367	357	-4	2/4	1/2	0						368
368	358	-4	2/4	1/2	0						369
369	359	-4	2/4	1/2	0						370
370	360	-4	2/4	1/2	0						371
371	361	-4	2/4	1/2	0	lastMeasure		end			-1
