mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0	4.0	-1	4/4	1	0						firstMeasure	2
2	2	4	4	4.0	-1	4/4	1	0							3
3	3	8	8	4.0	-1	4/4	1	0							4
4	4	12	12	4.0	-1	4/4	1	0							5
5	5	16	16	4.0	-1	4/4	1	0							6
6	6	20	20	4.0	-1	4/4	1	0							7
7	7	24	24	4.0	-1	4/4	1	0							8
8	8	28	28	4.0	-1	4/4	1	0							9
9	9	32	32	4.0	-1	4/4	1	0							10
10	10	36	36	4.0	-1	4/4	1	0							11
11	11	40	40	4.0	-1	4/4	1	0							12
12	12	44	44	4.0	-1	4/4	1	0							13
13	13	48	48	4.0	-1	4/4	1	0							14
14	14	52	52	4.0	-1	4/4	1	0							15
15	15	56	56	4.0	-1	4/4	1	0							16
16	16	60	60	4.0	-1	4/4	1	0							17
17	17	64	64	4.0	-1	4/4	1	0							18
18	18	68	68	4.0	-1	4/4	1	0							19
19	19	72	72	4.0	-1	4/4	1	0							20
20	20	76	76	4.0	-1	4/4	1	0							21
21	21	80	80	4.0	-1	4/4	1	0							22
22	22	84	84	4.0	-1	4/4	1	0							23
23	23	88	88	4.0	-1	4/4	1	0							24
24	24	92	92	4.0	-1	4/4	1	0							25
25	25	96	96	4.0	-1	4/4	1	0							26
26	26	100	100	4.0	-1	4/4	1	0							27
27	27	104	104	4.0	-1	4/4	1	0							28
28	28	108	108	4.0	-1	4/4	1	0							29
29	29	112	112	4.0	-1	4/4	1	0							30
30	30	116	116	4.0	-1	4/4	1	0							31
31	31	120	120	4.0	-1	4/4	1	0							32
32	32	124	124	4.0	-1	4/4	1	0							33
33	33	128	128	4.0	-1	4/4	1	0							34
34	34	132	132	4.0	-1	4/4	1	0							35
35	35	136	136	4.0	-1	4/4	1	0							36
36	36	140	140	4.0	-1	4/4	1	0							37
37	37	144	144	4.0	-1	4/4	1	0							38
38	38	148	148	4.0	-1	4/4	1	0							39
39	39	152	152	4.0	-1	4/4	1	0							40
40	40	156	156	4.0	-1	4/4	1	0							41
41	41	160	160	4.0	-1	4/4	1	0							42
42	42	164	164	4.0	-1	4/4	1	0							43
43	43	168	168	4.0	-1	4/4	1	0							44
44	44	172	172	4.0	-1	4/4	1	0							45
45	45	176	176	4.0	-1	4/4	1	0							46
46	46	180	180	4.0	-1	4/4	1	0							47
47	47	184	184	4.0	-1	4/4	1	0							48
48	48	188	188	4.0	-1	4/4	1	0							49
49	49	192	192	4.0	-1	4/4	1	0							50
50	50	196	196	4.0	-1	4/4	1	0							51
51	51	200	200	4.0	-1	4/4	1	0							52
52	52	204	204	4.0	-1	4/4	1	0							53
53	53	208	208	4.0	-1	4/4	1	0							54
54	54	212	212	4.0	-1	4/4	1	0							55
55	55	216	216	4.0	-1	4/4	1	0							56
56	56	220	220	4.0	-1	4/4	1	0							57
57	57	224	224	4.0	-1	4/4	1	0							58
58	58	228	228	4.0	-1	4/4	1	0							59
59	59	232	232	4.0	-1	4/4	1	0							60
60	60	236	236	4.0	-1	4/4	1	0							61
61	61	240	240	4.0	-1	4/4	1	0							62
62	62	244	244	4.0	-1	4/4	1	0							63
63	63	248	248	4.0	-1	4/4	1	0							64
64	64	252	252	4.0	-1	4/4	1	0							65
65	65	256	256	4.0	-1	4/4	1	0							66
66	66	260	260	4.0	-1	4/4	1	0							67
67	67	264	264	4.0	-1	4/4	1	0							68
68	68	268	268	4.0	-1	4/4	1	0							69
69	69	272	272	4.0	-1	4/4	1	0							70
70	70	276	276	4.0	-1	4/4	1	0							71
71	71	280	280	4.0	-1	4/4	1	0							72
72	72	284	284	4.0	-1	4/4	1	0							73
73	73	288	288	4.0	-1	4/4	1	0							74
74	74	292	292	4.0	-1	4/4	1	0							75
75	75	296	296	4.0	-1	4/4	1	0							76
76	76	300	300	4.0	-1	4/4	1	0							77
77	77	304	304	4.0	-1	4/4	1	0							78
78	78	308	308	4.0	-1	4/4	1	0							79
79	79	312	312	4.0	-1	4/4	1	0							80
80	80	316	316	4.0	-1	4/4	1	0							81
81	81	320	320	4.0	-1	4/4	1	0							82
82	82	324	324	4.0	-1	4/4	1	0							83
83	83	328	328	4.0	-1	4/4	1	0							84
84	84	332	332	4.0	-1	4/4	1	0							85
85	85	336	336	4.0	-1	4/4	1	0							86
86	86	340	340	4.0	-1	4/4	1	0							87
87	87	344	344	4.0	-1	4/4	1	0							88
88	88	348	348	4.0	-1	4/4	1	0							89, 93
89	89		352	4.0	-1	4/4	1	0	1						90
90	90		356	4.0	-1	4/4	1	0	1						91
91	91		360	4.0	-1	4/4	1	0	1						92
92	92		364	4.0	-1	4/4	1	0	1					end	1
93	92	352	368	4.0	-1	4/4	1	0	2		1				94
94	92	356	372	4.0	-1	4/4	1	0			1				95
95	92	360	376	4.0	-1	4/4	1	0			1				96
96	92	364	380	4.0	-1	4/4	1	0			1	double			97
97	93	368	384	6.0	-1	4/4	3/2	0							98
98	94	374	390	4.0	-1	4/4	1	0							99
99	95	378	394	6.5	-1	4/4	13/8	0							100
100	96	769/2	801/2	4.0	-1	4/4	1	0							101
